Smiles,MolName,Enthalpy(Hartree)
CNN=N,Frag_393,-205.060776
C=C(N)N=N,Frag_394,-243.122180
C/N=N\N,Frag_395,-205.062440
CC(C)CO,Frag_396,-233.334023
CN(N)N=N,Frag_397,-260.320096
C=C(N)ON,Frag_398,-264.177995
C/C=C(/C)O,Frag_399,-232.143941
C=NC(=C)O,Frag_400,-246.979838
CC(C)=[N+](C)[O-],Frag_401,-287.387130
N=C(N)N(N)N,Frag_402,-315.673974
CC(=O)N(C)N,Frag_403,-303.487299
NCC(N)=O,Frag_404,-264.277935
CN(C)C(=N)N,Frag_405,-283.618833
N/C=C\N,Frag_406,-189.059806
CC(N)C(C)(C)N,Frag_407,-308.003950
CC(O)C(C)(N)N,Frag_408,-343.934756
CC(O)C(O)O,Frag_409,-344.433713
CN(C)CN,Frag_410,-229.486959
C/C(N)=[N+](\N)[O-],Frag_411,-319.477251
C=[N+]([O-])N(C)N,Frag_412,-319.414836
C=[N+](N)[O-],Frag_413,-224.908208
CC(N)CN,Frag_414,-229.504011
C=C(C)C(C)C,Frag_415,-235.460923
