Smiles,MolName,Enthalpy(Hartree)
CN=C(N)N,Frag_308,-244.366280
C=C(C)C(=C)N,Frag_309,-250.298755
C/C(N)=N\N,Frag_310,-244.332543
CN(N)C=N,Frag_311,-244.315818
N/N=N\N,Frag_312,-221.094462
N/C=N\N,Frag_313,-205.084041
C=NN=N,Frag_314,-203.856007
C=CNN,Frag_315,-189.010033
CNC(C)O,Frag_316,-249.351094
NC(O)C(N)O,Frag_317,-340.583227
C=C(N)NC,Frag_318,-228.292494
NC(N)=C(N)N,Frag_319,-299.643171
N=CNN,Frag_320,-205.078834
C/N=C\N,Frag_321,-189.056172
C=NC(=N)N,Frag_322,-243.167181
CC(N)=C(N)N,Frag_323,-283.591553
N=C(N)C(=N)N,Frag_324,-298.483757
C=C(N)C(=C)N,Frag_325,-266.349864
C=NN(C)C,Frag_326,-228.257182
C=C(N)C=N,Frag_327,-227.100928
C/C=N\N,Frag_328,-189.027691
C=C(N)CC,Frag_329,-212.247594
CC(C)(N)CN,Frag_330,-268.728472
C/C=[N+](\C)[O-],Frag_331,-248.116143
C=C[N+](=C)[O-],Frag_332,-246.914077
CC(C)=CN,Frag_333,-212.248246
C=[N+](C)[O-],Frag_334,-208.869067
C=C(C)C(=C)O,Frag_335,-270.173796
C=CC(N)=O,Frag_336,-247.014835
C/C(N)=C(/C)N,Frag_337,-267.540018
N=C(N)NN,Frag_338,-260.383671
CNCN,Frag_339,-190.227417
C=CC(C)=N,Frag_340,-211.054689
C=C(C)[N+](=C)[O-],Frag_341,-286.163348
C=CC=N,Frag_342,-171.800800
C=C(O)N(C)C,Frag_343,-287.406903
NC(N)=C(N)O,Frag_344,-319.514784
CC(=N)C(C)(N)N,Frag_345,-322.842796
CCC(C)(N)N,Frag_346,-268.735409
CC(C)=NO,Frag_347,-248.135986
CCC(C)=N,Frag_348,-212.255929
CNC=N,Frag_349,-189.054480
CC(=N)N(C)O,Frag_350,-303.423043
C=CN(C)O,Frag_351,-248.107411
C/C(N)=[N+](\C)[O-],Frag_352,-303.425938
C=C(C)C(C)N,Frag_353,-251.485279
C=C(N)C(C)=N,Frag_354,-266.354372
C/N=C(\N)O,Frag_355,-264.248568
COC(=N)N,Frag_356,-264.242646
CN(C)C(=N)O,Frag_357,-303.480287
C=C(N)C(N)=O,Frag_358,-302.318214
C=NN(N)N,Frag_359,-260.305343
C=CC(C)=O,Frag_360,-230.947193
C=CN(N)N,Frag_361,-244.274416
C=NN(C)N,Frag_362,-244.281038
CN(N)C(N)=O,Frag_363,-319.531911
NC(N)=O,Frag_364,-225.036122
C=CC(C)C,Frag_365,-196.192777
CCC(C)(C)C,Frag_366,-236.642539
CC(C)N(C)C,Frag_367,-252.667872
C=NC(C)=N,Frag_368,-227.108496
C=NOC,Frag_369,-208.865778
C/N=C(/N)O,Frag_370,-264.242214
N=C(N)ON,Frag_371,-280.242452
C=NON,Frag_372,-224.877070
C/C(N)=N\O,Frag_373,-264.195750
NON,Frag_374,-186.810353
C=C(N)N(C)N,Frag_375,-283.547254
CNNC,Frag_376,-190.189871
CNC(N)=O,Frag_377,-264.274139
CN(C)C(N)=O,Frag_378,-303.511594
CC(C)=[N+]([O-])O,Frag_379,-323.268253
C=[N+]([O-])ON,Frag_380,-299.997989
C=[N+]([O-])O,Frag_381,-244.764407
C=NNN,Frag_382,-205.037719
C/C(N)=C(\N)O,Frag_383,-303.469200
C=C(O)NC,Frag_384,-248.167190
CC(N)(N)CO,Frag_385,-304.658489
COC(C)(C)O,Frag_386,-308.484774
CC(C)(O)CN,Frag_387,-288.609755
CC(C)(C)O,Frag_388,-233.323714
CC(C)(N)ON,Frag_389,-304.607227
CC(C)(C)C(C)(N)O,Frag_390,-367.107869
CC(=N)C(C)(C)C,Frag_391,-290.748285
CC(C)(N)O,Frag_392,-249.373602
CNN=N,Frag_393,-205.051205
C=C(N)N=N,Frag_394,-243.115018
C/N=N\N,Frag_395,-205.052967
CC(C)CO,Frag_396,-233.314019
CN(N)N=N,Frag_397,-260.307141
C=C(N)ON,Frag_398,-264.162938
C/C=C(/C)O,Frag_399,-232.128314
C=NC(=C)O,Frag_400,-246.973639
CC(C)=[N+](C)[O-],Frag_401,-287.370148
N=C(N)N(N)N,Frag_402,-315.653557
CC(=O)N(C)N,Frag_403,-303.472219
NCC(N)=O,Frag_404,-264.262381
CN(C)C(=N)N,Frag_405,-283.602223
N/C=C\N,Frag_406,-189.043846
CC(N)C(C)(C)N,Frag_407,-307.976975
CC(O)C(C)(N)N,Frag_408,-343.909085
CC(O)C(O)O,Frag_409,-344.412855
CN(C)CN,Frag_410,-229.467436
C/C(N)=[N+](\N)[O-],Frag_411,-319.455723
C=[N+]([O-])N(C)N,Frag_412,-319.398861
C=[N+](N)[O-],Frag_413,-224.896901
CC(N)CN,Frag_414,-229.481811
C=C(C)C(C)C,Frag_415,-235.442742
