Smiles,MolName,Enthalpy(Hartree)
C=CN(N)N,Frag_361,-244.396572
C=NN(C)N,Frag_362,-244.402683
CN(N)C(N)=O,Frag_363,-319.666335
NC(N)=O,Frag_364,-225.120612
C=CC(C)C,Frag_365,-196.330514
CCC(C)(C)C,Frag_366,-236.820756
CC(C)N(C)C,Frag_367,-252.839932
C=NC(C)=N,Frag_368,-227.219535
C=NOC,Frag_369,-208.955706
C/N=C(/N)O,Frag_370,-264.353810
N=C(N)ON,Frag_371,-280.348813
C=NON,Frag_372,-224.962646
C/C(N)=N\O,Frag_373,-264.309489
NON,Frag_374,-186.881954
C=C(N)N(C)N,Frag_375,-283.695676
CNNC,Frag_376,-190.302674
CNC(N)=O,Frag_377,-264.386253
CN(C)C(N)=O,Frag_378,-303.650377
CC(C)=[N+]([O-])O,Frag_379,-323.402467
C=[N+]([O-])ON,Frag_380,-300.098749
C=[N+]([O-])O,Frag_381,-244.842120
C=NNN,Frag_382,-205.132854
C/C(N)=C(\N)O,Frag_383,-303.609873
C=C(O)NC,Frag_384,-248.284852
CC(N)(N)CO,Frag_385,-304.810087
COC(C)(C)O,Frag_386,-308.632779
CC(C)(O)CN,Frag_387,-288.766913
CC(C)(C)O,Frag_388,-233.460087
CC(C)(N)ON,Frag_389,-304.759315
CC(C)(C)C(C)(N)O,Frag_390,-367.318093
CC(=N)C(C)(C)C,Frag_391,-290.933244
CC(C)(N)O,Frag_392,-249.504137
CNN=N,Frag_393,-205.145192
C=C(N)N=N,Frag_394,-243.221333
C/N=N\N,Frag_395,-205.146765
CC(C)CO,Frag_396,-233.451097
CN(N)N=N,Frag_397,-260.422742
C=C(N)ON,Frag_398,-264.274949
C/C=C(/C)O,Frag_399,-232.253007
C=NC(=C)O,Frag_400,-247.076570
CC(C)=[N+](C)[O-],Frag_401,-287.517660
N=C(N)N(N)N,Frag_402,-315.792283
CC(=O)N(C)N,Frag_403,-303.612456
NCC(N)=O,Frag_404,-264.375471
CN(C)C(=N)N,Frag_405,-283.748701
N/C=C\N,Frag_406,-189.143505
CC(N)C(C)(C)N,Frag_407,-308.169781
CC(O)C(C)(N)N,Frag_408,-344.088084
CC(O)C(O)O,Frag_409,-344.546896
CN(C)CN,Frag_410,-229.605845
C/C(N)=[N+](\N)[O-],Frag_411,-319.593603
C=[N+]([O-])N(C)N,Frag_412,-319.534713
C=[N+](N)[O-],Frag_413,-224.982513
CC(N)CN,Frag_414,-229.621731
C=C(C)C(C)C,Frag_415,-235.607638
