Smiles,MolName,Enthalpy(Hartree)
CC(=N)N(C)C,Frag_303,-267.755877
NC=C(N)N,Frag_304,-244.540963
C/N=C(/C)N,Frag_305,-228.490483
C/C(N)=C(\C)O,Frag_306,-287.649901
C=NC(=C)N,Frag_307,-227.274853
CN=C(N)N,Frag_308,-244.557464
C=C(C)C(=C)N,Frag_309,-250.501133
C/C(N)=N\N,Frag_310,-244.522519
CN(N)C=N,Frag_311,-244.504622
N/N=N\N,Frag_312,-221.255840
N/C=N\N,Frag_313,-205.241909
C=NN=N,Frag_314,-204.004018
C=CNN,Frag_315,-189.161198
CNC(C)O,Frag_316,-249.546344
NC(O)C(N)O,Frag_317,-340.845512
C=C(N)NC,Frag_318,-228.476473
NC(N)=C(N)N,Frag_319,-299.881226
N=CNN,Frag_320,-205.237468
C/N=C\N,Frag_321,-189.203923
C=NC(=N)N,Frag_322,-243.353056
CC(N)=C(N)N,Frag_323,-283.818025
N=C(N)C(=N)N,Frag_324,-298.712091
C=C(N)C(=C)N,Frag_325,-266.563439
C=NN(C)C,Frag_326,-228.434569
C=C(N)C=N,Frag_327,-227.278336
C/C=N\N,Frag_328,-189.174399
C=C(N)CC,Frag_329,-212.419987
CC(C)(N)CN,Frag_330,-268.947578
C/C=[N+](\C)[O-],Frag_331,-248.299763
C=C[N+](=C)[O-],Frag_332,-247.095197
CC(C)=CN,Frag_333,-212.419499
C=[N+](C)[O-],Frag_334,-209.020608
C=C(C)C(=C)O,Frag_335,-270.385798
C=CC(N)=O,Frag_336,-247.200749
C/C(N)=C(/C)N,Frag_337,-267.755339
N=C(N)NN,Frag_338,-260.585915
CNCN,Frag_339,-190.379216
C=CC(C)=N,Frag_340,-211.220896
C=C(C)[N+](=C)[O-],Frag_341,-286.376669
C=CC=N,Frag_342,-171.935040
C=C(O)N(C)C,Frag_343,-287.632064
NC(N)=C(N)O,Frag_344,-319.763413
CC(=N)C(C)(N)N,Frag_345,-323.099753
CCC(C)(N)N,Frag_346,-268.953793
CC(C)=NO,Frag_347,-248.322725
CCC(C)=N,Frag_348,-212.424670
CNC=N,Frag_349,-189.200717
CC(=N)N(C)O,Frag_350,-303.653773
C=CN(C)O,Frag_351,-248.298522
C/C(N)=[N+](\C)[O-],Frag_352,-303.655444
C=C(C)C(C)N,Frag_353,-251.690123
C=C(N)C(C)=N,Frag_354,-266.564298
C/N=C(\N)O,Frag_355,-264.450006
COC(=N)N,Frag_356,-264.443244
