Smiles,MolName,Enthalpy(Hartree)
CC(C)(N)CN,Frag_330,-268.732051
C/C=[N+](\C)[O-],Frag_331,-248.115333
C=C[N+](=C)[O-],Frag_332,-246.913950
CC(C)=CN,Frag_333,-212.244292
C=[N+](C)[O-],Frag_334,-208.870526
C=C(C)C(=C)O,Frag_335,-270.170581
C=CC(N)=O,Frag_336,-247.015756
C/C(N)=C(/C)N,Frag_337,-267.541255
N=C(N)NN,Frag_338,-260.393642
CNCN,Frag_339,-190.228868
C=CC(C)=N,Frag_340,-211.050637
C=C(C)[N+](=C)[O-],Frag_341,-286.161484
C=CC=N,Frag_342,-171.798798
C=C(O)N(C)C,Frag_343,-287.403952
NC(N)=C(N)O,Frag_344,-319.527888
CC(=N)C(C)(N)N,Frag_345,-322.849113
CCC(C)(N)N,Frag_346,-268.737969
CC(C)=NO,Frag_347,-248.135446
CCC(C)=N,Frag_348,-212.251051
CNC=N,Frag_349,-189.053612
CC(=N)N(C)O,Frag_350,-303.425081
C=CN(C)O,Frag_351,-248.107435
C/C(N)=[N+](\C)[O-],Frag_352,-303.431405
C=C(C)C(C)N,Frag_353,-251.482130
C=C(N)C(C)=N,Frag_354,-266.354808
C/N=C(\N)O,Frag_355,-264.251885
COC(=N)N,Frag_356,-264.244026
CN(C)C(=N)O,Frag_357,-303.479890
C=C(N)C(N)=O,Frag_358,-302.321851
C=NN(N)N,Frag_359,-260.312569
C=CC(C)=O,Frag_360,-230.941574
C=CN(N)N,Frag_361,-244.279515
C=NN(C)N,Frag_362,-244.281935
CN(N)C(N)=O,Frag_363,-319.536347
NC(N)=O,Frag_364,-225.042633
C=CC(C)C,Frag_365,-196.184632
CCC(C)(C)C,Frag_366,-236.633085
CC(C)N(C)C,Frag_367,-252.659373
C=NC(C)=N,Frag_368,-227.105804
C=NOC,Frag_369,-208.863295
C/N=C(/N)O,Frag_370,-264.244880
N=C(N)ON,Frag_371,-280.250356
C=NON,Frag_372,-224.881521
C/C(N)=N\O,Frag_373,-264.202197
NON,Frag_374,-186.820601
C=C(N)N(C)N,Frag_375,-283.550533
CNNC,Frag_376,-190.189185
CNC(N)=O,Frag_377,-264.275999
CN(C)C(N)=O,Frag_378,-303.509562
CC(C)=[N+]([O-])O,Frag_379,-323.270220
C=[N+]([O-])ON,Frag_380,-300.005378
C=[N+]([O-])O,Frag_381,-244.770304
C=NNN,Frag_382,-205.042217
C/C(N)=C(\N)O,Frag_383,-303.476073
C=C(O)NC,Frag_384,-248.167912
CC(N)(N)CO,Frag_385,-304.667689
COC(C)(C)O,Frag_386,-308.483217
CC(C)(O)CN,Frag_387,-288.613587
CC(C)(C)O,Frag_388,-233.322356
CC(C)(N)ON,Frag_389,-304.612668
CC(C)(C)C(C)(N)O,Frag_390,-367.111164
CC(=N)C(C)(C)C,Frag_391,-290.743465
CC(C)(N)O,Frag_392,-249.378440
CNN=N,Frag_393,-205.053686
C=C(N)N=N,Frag_394,-243.118434
C/N=N\N,Frag_395,-205.055983
CC(C)CO,Frag_396,-233.311875
CN(N)N=N,Frag_397,-260.312242
C=C(N)ON,Frag_398,-264.167796
C/C=C(/C)O,Frag_399,-232.124358
C=NC(=C)O,Frag_400,-246.973078
CC(C)=[N+](C)[O-],Frag_401,-287.367872
N=C(N)N(N)N,Frag_402,-315.665334
CC(=O)N(C)N,Frag_403,-303.470449
NCC(N)=O,Frag_404,-264.268710
CN(C)C(=N)N,Frag_405,-283.602518
N/C=C\N,Frag_406,-189.049351
CC(N)C(C)(C)N,Frag_407,-307.979874
CC(O)C(C)(N)N,Frag_408,-343.917142
CC(O)C(O)O,Frag_409,-344.423415
CN(C)CN,Frag_410,-229.465848
C/C(N)=[N+](\N)[O-],Frag_411,-319.465836
C=[N+]([O-])N(C)N,Frag_412,-319.403235
C=[N+](N)[O-],Frag_413,-224.902895
CC(N)CN,Frag_414,-229.484793
C=C(C)C(C)C,Frag_415,-235.433565
