Smiles,MolName,Enthalpy(Hartree)
C=C(N)N(C)C,Frag_302,-267.812893
CC(=N)N(C)C,Frag_303,-267.827408
NC=C(N)N,Frag_304,-244.580855
C/N=C(/C)N,Frag_305,-228.544895
C/C(N)=C(\C)O,Frag_306,-287.709627
C=NC(=C)N,Frag_307,-227.319733
CN=C(N)N,Frag_308,-244.600580
C=C(C)C(=C)N,Frag_309,-250.569717
C/C(N)=N\N,Frag_310,-244.567689
CN(N)C=N,Frag_311,-244.551644
N/N=N\N,Frag_312,-221.282623
N/C=N\N,Frag_313,-205.271648
C=NN=N,Frag_314,-204.030727
C=CNN,Frag_315,-189.199179
CNC(C)O,Frag_316,-249.599346
NC(O)C(N)O,Frag_317,-340.879118
C=C(N)NC,Frag_318,-228.528084
NC(N)=C(N)N,Frag_319,-299.926053
N=CNN,Frag_320,-205.266842
C/N=C\N,Frag_321,-189.243419
C=NC(=N)N,Frag_322,-243.388874
CC(N)=C(N)N,Frag_323,-283.874423
N=C(N)C(=N)N,Frag_324,-298.752793
C=C(N)C(=C)N,Frag_325,-266.621251
C=NN(C)C,Frag_326,-228.493563
C=C(N)C=N,Frag_327,-227.323575
C/C=N\N,Frag_328,-189.215783
C=C(N)CC,Frag_329,-212.482413
CC(C)(N)CN,Frag_330,-269.021724
C/C=[N+](\C)[O-],Frag_331,-248.353694
C=C[N+](=C)[O-],Frag_332,-247.139504
CC(C)=CN,Frag_333,-212.483297
C=[N+](C)[O-],Frag_334,-209.059091
C=C(C)C(=C)O,Frag_335,-270.446363
C=CC(N)=O,Frag_336,-247.238065
C/C(N)=C(/C)N,Frag_337,-267.822858
N=C(N)NN,Frag_338,-260.619248
CNCN,Frag_339,-190.426932
C=CC(C)=N,Frag_340,-211.276517
C=C(C)[N+](=C)[O-],Frag_341,-286.436476
C=CC=N,Frag_342,-171.975228
C=C(O)N(C)C,Frag_343,-287.691884
NC(N)=C(N)O,Frag_344,-319.799328
CC(=N)C(C)(N)N,Frag_345,-323.171289
CCC(C)(N)N,Frag_346,-269.028546
CC(C)=NO,Frag_347,-248.373246
CCC(C)=N,Frag_348,-212.489675
CNC=N,Frag_349,-189.241853
CC(=N)N(C)O,Frag_350,-303.708116
C=CN(C)O,Frag_351,-248.345963
C/C(N)=[N+](\C)[O-],Frag_352,-303.711591
C=C(C)C(C)N,Frag_353,-251.767217
C=C(N)C(C)=N,Frag_354,-266.624424
C/N=C(\N)O,Frag_355,-264.484198
COC(=N)N,Frag_356,-264.478227
CN(C)C(=N)O,Frag_357,-303.763941
C=C(N)C(N)=O,Frag_358,-302.589274
C=NN(N)N,Frag_359,-260.542425
C=CC(C)=O,Frag_360,-231.170211
C=CN(N)N,Frag_361,-244.511735
C=NN(C)N,Frag_362,-244.517669
CN(N)C(N)=O,Frag_363,-319.816018
NC(N)=O,Frag_364,-225.223545
C=CC(C)C,Frag_365,-196.426918
CCC(C)(C)C,Frag_366,-236.936217
CC(C)N(C)C,Frag_367,-252.962993
C=NC(C)=N,Frag_368,-227.330023
C=NOC,Frag_369,-209.056582
C/N=C(/N)O,Frag_370,-264.477574
N=C(N)ON,Frag_371,-280.479044
C=NON,Frag_372,-225.068543
C/C(N)=N\O,Frag_373,-264.432804
NON,Frag_374,-186.967256
C=C(N)N(C)N,Frag_375,-283.831897
CNNC,Frag_376,-190.389815
CNC(N)=O,Frag_377,-264.509308
CN(C)C(N)=O,Frag_378,-303.795152
CC(C)=[N+]([O-])O,Frag_379,-323.555740
C=[N+]([O-])ON,Frag_380,-300.240176
C=[N+]([O-])O,Frag_381,-244.957434
C=NNN,Frag_382,-205.226956
C/C(N)=C(\N)O,Frag_383,-303.753533
C=C(O)NC,Frag_384,-248.404310
CC(N)(N)CO,Frag_385,-304.953390
COC(C)(C)O,Frag_386,-308.781411
CC(C)(O)CN,Frag_387,-288.904437
CC(C)(C)O,Frag_388,-233.570833
CC(C)(N)ON,Frag_389,-304.903113
CC(C)(C)C(C)(N)O,Frag_390,-367.498291
CC(=N)C(C)(C)C,Frag_391,-291.077264
CC(C)(N)O,Frag_392,-249.620348
CNN=N,Frag_393,-205.239929
C=C(N)N=N,Frag_394,-243.338171
C/N=N\N,Frag_395,-205.241113
CC(C)CO,Frag_396,-233.561696
CN(N)N=N,Frag_397,-260.544186
C=C(N)ON,Frag_398,-264.400844
C/C=C(/C)O,Frag_399,-232.364480
C=NC(=C)O,Frag_400,-247.198247
CC(C)=[N+](C)[O-],Frag_401,-287.654936
N=C(N)N(N)N,Frag_402,-315.937269
CC(=O)N(C)N,Frag_403,-303.756569
NCC(N)=O,Frag_404,-264.497482
CN(C)C(=N)N,Frag_405,-283.884579
N/C=C\N,Frag_406,-189.231514
CC(N)C(C)(C)N,Frag_407,-308.318386
CC(O)C(C)(N)N,Frag_408,-344.251667
CC(O)C(O)O,Frag_409,-344.710400
CN(C)CN,Frag_410,-229.714462
C/C(N)=[N+](\N)[O-],Frag_411,-319.741928
C=[N+]([O-])N(C)N,Frag_412,-319.685822
C=[N+](N)[O-],Frag_413,-225.087847
CC(N)CN,Frag_414,-229.727705
C=C(C)C(C)C,Frag_415,-235.724775
