Smiles,MolName,Enthalpy(Hartree)
C=CC(C)=O,Frag_360,-231.030651
C=CN(N)N,Frag_361,-244.366757
C=NN(C)N,Frag_362,-244.370590
CN(N)C(N)=O,Frag_363,-319.654471
NC(N)=O,Frag_364,-225.128680
C=CC(C)C,Frag_365,-196.256622
CCC(C)(C)C,Frag_366,-236.715800
CC(C)N(C)C,Frag_367,-252.749400
C=NC(C)=N,Frag_368,-227.189552
C=NOC,Frag_369,-208.944875
C/N=C(/N)O,Frag_370,-264.344390
N=C(N)ON,Frag_371,-280.354453
C=NON,Frag_372,-224.966522
C/C(N)=N\O,Frag_373,-264.299038
NON,Frag_374,-186.889343
C=C(N)N(C)N,Frag_375,-283.650957
CNNC,Frag_376,-190.258913
CNC(N)=O,Frag_377,-264.376628
CN(C)C(N)=O,Frag_378,-303.623890
CC(C)=[N+]([O-])O,Frag_379,-323.391552
C=[N+]([O-])ON,Frag_380,-300.119913
C=[N+]([O-])O,Frag_381,-244.865237
C=NNN,Frag_382,-205.116944
C/C(N)=C(\N)O,Frag_383,-303.585473
C=C(O)NC,Frag_384,-248.261433
CC(N)(N)CO,Frag_385,-304.774066
COC(C)(C)O,Frag_386,-308.599738
CC(C)(O)CN,Frag_387,-288.715357
CC(C)(C)O,Frag_388,-233.407989
CC(C)(N)ON,Frag_389,-304.721270
CC(C)(C)C(C)(N)O,Frag_390,-367.235419
CC(=N)C(C)(C)C,Frag_391,-290.843041
CC(C)(N)O,Frag_392,-249.468595
CNN=N,Frag_393,-205.127978
C=C(N)N=N,Frag_394,-243.205580
C/N=N\N,Frag_395,-205.130239
CC(C)CO,Frag_396,-233.397901
CN(N)N=N,Frag_397,-260.404557
C=C(N)ON,Frag_398,-264.266399
C/C=C(/C)O,Frag_399,-232.212708
C=NC(=C)O,Frag_400,-247.066904
CC(C)=[N+](C)[O-],Frag_401,-287.474038
N=C(N)N(N)N,Frag_402,-315.775183
CC(=O)N(C)N,Frag_403,-303.583818
