Smiles,MolName,Enthalpy(Hartree)
C=[N+]([O-])O,Frag_381,-244.713520
C=NNN,Frag_382,-205.003224
C/C(N)=C(\N)O,Frag_383,-303.419020
C=C(O)NC,Frag_384,-248.121632
CC(N)(N)CO,Frag_385,-304.611204
COC(C)(C)O,Frag_386,-308.424732
CC(C)(O)CN,Frag_387,-288.564035
CC(C)(C)O,Frag_388,-233.285162
CC(C)(N)ON,Frag_389,-304.556499
CC(C)(C)C(C)(N)O,Frag_390,-367.048142
CC(=N)C(C)(C)C,Frag_391,-290.698109
CC(C)(N)O,Frag_392,-249.334224
CNN=N,Frag_393,-205.014326
C=C(N)N=N,Frag_394,-243.067415
C/N=N\N,Frag_395,-205.016102
CC(C)CO,Frag_396,-233.275933
CN(N)N=N,Frag_397,-260.261960
C=C(N)ON,Frag_398,-264.114610
C/C=C(/C)O,Frag_399,-232.085513
C=NC(=C)O,Frag_400,-246.919540
CC(C)=[N+](C)[O-],Frag_401,-287.317026
N=C(N)N(N)N,Frag_402,-315.604352
CC(=O)N(C)N,Frag_403,-303.413153
NCC(N)=O,Frag_404,-264.214786
CN(C)C(=N)N,Frag_405,-283.552346
N/C=C\N,Frag_406,-189.016613
CC(N)C(C)(C)N,Frag_407,-307.933014
CC(O)C(C)(N)N,Frag_408,-343.854915
CC(O)C(O)O,Frag_409,-344.349552
CN(C)CN,Frag_410,-229.432113
C/C(N)=[N+](\N)[O-],Frag_411,-319.403929
C=[N+]([O-])N(C)N,Frag_412,-319.339350
C=[N+](N)[O-],Frag_413,-224.854942
CC(N)CN,Frag_414,-229.451163
C=C(C)C(C)C,Frag_415,-235.402621
