Smiles,MolName,Enthalpy(Hartree)
C=NOC,Frag_369,-208.823563
C/N=C(/N)O,Frag_370,-264.197505
N=C(N)ON,Frag_371,-280.195079
C=NON,Frag_372,-224.834403
C/C(N)=N\O,Frag_373,-264.154533
NON,Frag_374,-186.782902
C=C(N)N(C)N,Frag_375,-283.512482
CNNC,Frag_376,-190.166998
CNC(N)=O,Frag_377,-264.228861
CN(C)C(N)=O,Frag_378,-303.460631
CC(C)=[N+]([O-])O,Frag_379,-323.213526
C=[N+]([O-])ON,Frag_380,-299.940651
C=[N+]([O-])O,Frag_381,-244.716372
C=NNN,Frag_382,-205.007414
C/C(N)=C(\N)O,Frag_383,-303.428006
C=C(O)NC,Frag_384,-248.128531
CC(N)(N)CO,Frag_385,-304.622167
COC(C)(C)O,Frag_386,-308.434736
CC(C)(O)CN,Frag_387,-288.575524
CC(C)(C)O,Frag_388,-233.294373
CC(C)(N)ON,Frag_389,-304.566899
CC(C)(C)C(C)(N)O,Frag_390,-367.067588
CC(=N)C(C)(C)C,Frag_391,-290.714046
CC(C)(N)O,Frag_392,-249.342609
CNN=N,Frag_393,-205.018834
C=C(N)N=N,Frag_394,-243.073511
C/N=N\N,Frag_395,-205.020556
CC(C)CO,Frag_396,-233.284881
CN(N)N=N,Frag_397,-260.268369
C=C(N)ON,Frag_398,-264.120531
C/C=C(/C)O,Frag_399,-232.092888
C=NC(=C)O,Frag_400,-246.925342
CC(C)=[N+](C)[O-],Frag_401,-287.326703
N=C(N)N(N)N,Frag_402,-315.612924
CC(=O)N(C)N,Frag_403,-303.422038
NCC(N)=O,Frag_404,-264.220967
CN(C)C(=N)N,Frag_405,-283.562452
N/C=C\N,Frag_406,-189.021757
CC(N)C(C)(C)N,Frag_407,-307.949628
CC(O)C(C)(N)N,Frag_408,-343.869374
CC(O)C(O)O,Frag_409,-344.357823
CN(C)CN,Frag_410,-229.441112
C/C(N)=[N+](\N)[O-],Frag_411,-319.412047
C=[N+]([O-])N(C)N,Frag_412,-319.347605
C=[N+](N)[O-],Frag_413,-224.858585
CC(N)CN,Frag_414,-229.460298
C=C(C)C(C)C,Frag_415,-235.415542
