Smiles,MolName,Enthalpy(Hartree)
C=NN(C)N,Frag_362,-244.495709
CN(N)C(N)=O,Frag_363,-319.785080
NC(N)=O,Frag_364,-225.204460
C=CC(C)C,Frag_365,-196.404559
CCC(C)(C)C,Frag_366,-236.905589
CC(C)N(C)C,Frag_367,-252.932468
C=NC(C)=N,Frag_368,-227.309296
C=NOC,Frag_369,-209.038193
C/N=C(/N)O,Frag_370,-264.452961
N=C(N)ON,Frag_371,-280.454463
C=NON,Frag_372,-225.051081
C/C(N)=N\O,Frag_373,-264.409090
NON,Frag_374,-186.952968
C=C(N)N(C)N,Frag_375,-283.800956
CNNC,Frag_376,-190.373542
CNC(N)=O,Frag_377,-264.484949
CN(C)C(N)=O,Frag_378,-303.763692
CC(C)=[N+]([O-])O,Frag_379,-323.522786
C=[N+]([O-])ON,Frag_380,-300.212858
C=[N+]([O-])O,Frag_381,-244.934640
C=NNN,Frag_382,-205.211105
C/C(N)=C(\N)O,Frag_383,-303.721724
C=C(O)NC,Frag_384,-248.378399
CC(N)(N)CO,Frag_385,-304.920727
COC(C)(C)O,Frag_386,-308.748380
CC(C)(O)CN,Frag_387,-288.872280
CC(C)(C)O,Frag_388,-233.545675
CC(C)(N)ON,Frag_389,-304.872027
CC(C)(C)C(C)(N)O,Frag_390,-367.450600
CC(=N)C(C)(C)C,Frag_391,-291.040818
CC(C)(N)O,Frag_392,-249.595354
CNN=N,Frag_393,-205.222957
C=C(N)N=N,Frag_394,-243.315912
C/N=N\N,Frag_395,-205.224686
CC(C)CO,Frag_396,-233.536574
CN(N)N=N,Frag_397,-260.520618
C=C(N)ON,Frag_398,-264.375307
C/C=C(/C)O,Frag_399,-232.340267
C=NC(=C)O,Frag_400,-247.173772
CC(C)=[N+](C)[O-],Frag_401,-287.625016
N=C(N)N(N)N,Frag_402,-315.908178
CC(=O)N(C)N,Frag_403,-303.726028
NCC(N)=O,Frag_404,-264.473700
CN(C)C(=N)N,Frag_405,-283.854498
N/C=C\N,Frag_406,-189.214135
CC(N)C(C)(C)N,Frag_407,-308.280105
CC(O)C(C)(N)N,Frag_408,-344.212417
CC(O)C(O)O,Frag_409,-344.674652
CN(C)CN,Frag_410,-229.690315
C/C(N)=[N+](\N)[O-],Frag_411,-319.711212
C=[N+]([O-])N(C)N,Frag_412,-319.654270
C=[N+](N)[O-],Frag_413,-225.067249
CC(N)CN,Frag_414,-229.704584
C=C(C)C(C)C,Frag_415,-235.695563
