Smiles,MolName,Enthalpy(Hartree)
C=CC(=N)N,Frag_288,-227.345548
CC(C)(N)C#N,Frag_289,-266.639594
CC(C)C(C)(C)N,Frag_290,-292.248336
CC(C)C(C)C,Frag_291,-236.906814
CC(N)C(C)(C)C,Frag_292,-292.247417
C=C(C)C(C)(C)N,Frag_293,-291.043452
C=CC(C)(C)N,Frag_294,-251.754815
CC(C)(C)C(C)(C)C,Frag_295,-315.475514
CC(C)(C)C(C)(C)N,Frag_296,-331.532274
CC(C)(N)C(N)=O,Frag_297,-343.089857
CCC(C)(C)N,Frag_298,-252.963869
CC(N)(N)CN,Frag_299,-285.076718
CC(C)(N)N,Frag_300,-229.736159
C/N=C(\C)N,Frag_301,-228.543296
C=C(N)N(C)C,Frag_302,-267.806156
CC(=N)N(C)C,Frag_303,-267.818671
NC=C(N)N,Frag_304,-244.595049
C/N=C(/C)N,Frag_305,-228.545297
C/C(N)=C(\C)O,Frag_306,-287.710851
C=NC(=C)N,Frag_307,-227.324808
CN=C(N)N,Frag_308,-244.610270
C=C(C)C(=C)N,Frag_309,-250.562405
C/C(N)=N\N,Frag_310,-244.578159
CN(N)C=N,Frag_311,-244.557545
N/N=N\N,Frag_312,-221.303733
N/C=N\N,Frag_313,-205.287587
C=NN=N,Frag_314,-204.046353
C=CNN,Frag_315,-189.207167
CNC(C)O,Frag_316,-249.601963
NC(O)C(N)O,Frag_317,-340.904284
C=C(N)NC,Frag_318,-228.530468
NC(N)=C(N)N,Frag_319,-299.943099
N=CNN,Frag_320,-205.282768
C/N=C\N,Frag_321,-189.249100
C=NC(=N)N,Frag_322,-243.401661
CC(N)=C(N)N,Frag_323,-283.881588
N=C(N)C(=N)N,Frag_324,-298.770018
C=C(N)C(=C)N,Frag_325,-266.622235
C=NN(C)C,Frag_326,-228.489862
C=C(N)C=N,Frag_327,-227.330066
C/C=N\N,Frag_328,-189.221502
C=C(N)CC,Frag_329,-212.477007
CC(C)(N)CN,Frag_330,-269.015855
C/C=[N+](\C)[O-],Frag_331,-248.358386
C=C[N+](=C)[O-],Frag_332,-247.148555
CC(C)=CN,Frag_333,-212.477232
C=[N+](C)[O-],Frag_334,-209.069117
C=C(C)C(=C)O,Frag_335,-270.443172
C=CC(N)=O,Frag_336,-247.248508
C/C(N)=C(/C)N,Frag_337,-267.821070
N=C(N)NN,Frag_338,-260.640509
CNCN,Frag_339,-190.430003
C=CC(C)=N,Frag_340,-211.274054
C=C(C)[N+](=C)[O-],Frag_341,-286.438912
C=CC=N,Frag_342,-171.978445
C=C(O)N(C)C,Frag_343,-287.689557
NC(N)=C(N)O,Frag_344,-319.822197
CC(=N)C(C)(N)N,Frag_345,-323.171117
CCC(C)(N)N,Frag_346,-269.021928
CC(C)=NO,Frag_347,-248.377696
CCC(C)=N,Frag_348,-212.482243
CNC=N,Frag_349,-189.246982
